sep=;
instancia;artista;t_lineal;t_binaria
19;Artista_122;0.022634015799999997;4.1242600000000004E-5
19;Artista_162;0.024949185399999997;5.3901200000000005E-5
20;Artista_0;0.0079455774;0.0
20;Artista_40;0.0136473074;1.3626600000000001E-5
20;Artista_81;0.019362258799999997;2.7568600000000002E-5
20;Artista_122;0.021806264;4.01972E-5
20;Artista_162;0.024314442999999998;5.3897199999999996E-5
21;Artista_0;0.007841158800000001;0.0
21;Artista_40;0.013895668199999999;1.2795199999999999E-5
21;Artista_81;0.0196838912;2.66026E-5
21;Artista_122;0.0222899282;4.04118E-5
21;Artista_162;0.0247539672;5.40716E-5
22;Artista_0;0.0079186046;0.0
22;Artista_40;0.014012380799999998;1.3539199999999999E-5
22;Artista_81;0.0201385576;2.6193400000000002E-5
22;Artista_122;0.0225336004;4.01622E-5
22;Artista_162;0.025057417199999998;5.392820000000001E-5
23;Artista_0;0.007972897;0.0
23;Artista_40;0.014174115599999999;1.40404E-5
23;Artista_81;0.0200837376;2.7849199999999998E-5
23;Artista_122;0.022672977599999998;4.1599E-5
23;Artista_162;0.025105933599999998;5.4274800000000004E-5
24;Artista_0;0.0078894706;0.0
24;Artista_40;0.0132770892;1.3813000000000001E-5
24;Artista_81;0.0188771008;2.8220600000000002E-5
24;Artista_122;0.021263435000000004;4.13996E-5
24;Artista_162;0.023767540000000004;5.54162E-5
25;Artista_0;0.0080132654;0.0
25;Artista_40;0.014226922;1.29858E-5
25;Artista_81;0.0201955844;2.6794600000000003E-5
25;Artista_122;0.022913752599999997;4.04074E-5
25;Artista_162;0.025410835799999996;5.39262E-5
26;Artista_0;0.0081597724;0.0
26;Artista_40;0.014189645;1.26416E-5
26;Artista_81;0.0202226676;2.6489799999999995E-5
26;Artista_122;0.022684643999999997;4.001979999999999E-5
26;Artista_162;0.025206797599999997;5.355899999999999E-5
27;Artista_0;0.008126724;0.0
27;Artista_40;0.014091516000000002;1.27276E-5
27;Artista_81;0.0199820978;2.5423399999999998E-5
27;Artista_122;0.022404109800000002;3.9239199999999995E-5
27;Artista_162;0.024976005000000003;5.19368E-5
28;Artista_0;0.007879304;0.0
28;Artista_40;0.0137711112;1.28474E-5
28;Artista_81;0.0198046458;2.7502000000000002E-5
28;Artista_122;0.0222517546;4.14242E-5
28;Artista_162;0.0245191212;5.41908E-5
29;Artista_0;0.0079413152;0.0
29;Artista_40;0.013840908800000001;1.38898E-5
29;Artista_81;0.0196177522;2.65768E-5
29;Artista_122;0.021956923600000004;4.0438399999999996E-5
29;Artista_162;0.024305343800000004;5.40624E-5
30;Artista_0;0.0081156402;0.0
30;Artista_40;0.014015878800000001;1.3948000000000001E-5
30;Artista_81;0.019851276;2.7802800000000004E-5
30;Artista_122;0.0223813482;4.1647800000000005E-5
30;Artista_162;0.0250024444;5.5479200000000016E-5
31;Artista_0;0.008016463599999999;0.0
31;Artista_40;0.013851774;1.394E-5
31;Artista_81;0.019615095199999998;2.7733200000000004E-5
31;Artista_122;0.022027725399999996;4.18726E-5
31;Artista_162;0.024452772799999998;5.46014E-5
32;Artista_0;0.0080679082;0.0
32;Artista_40;0.0138569832;1.2815400000000001E-5
32;Artista_81;0.0194115846;2.67934E-5
32;Artista_122;0.021820250800000003;4.1427E-5
32;Artista_162;0.0243569378;5.4101400000000003E-5
33;Artista_0;0.008168982;0.0
33;Artista_40;0.014202983999999998;1.5264E-5
33;Artista_81;0.019763969;2.80634E-5
33;Artista_122;0.022064352199999998;4.1912599999999996E-5
33;Artista_162;0.024385824999999996;5.558519999999999E-5
34;Artista_0;0.008159316;0.0
34;Artista_40;0.013733972399999999;1.3736799999999999E-5
34;Artista_81;0.0193429132;2.75326E-5
34;Artista_122;0.0217839476;4.1857600000000004E-5
34;Artista_162;0.0242339212;5.558360000000001E-5
35;Artista_0;0.007703606;0.0
35;Artista_40;0.0134783032;1.27756E-5
35;Artista_81;0.019492561;2.66884E-5
35;Artista_122;0.021861727;4.05532E-5
35;Artista_162;0.0242959222;5.50258E-5
36;Artista_0;0.0077185012;0.0
36;Artista_40;0.0138047376;1.3514399999999999E-5
36;Artista_81;0.0198925098;2.7159999999999997E-5
36;Artista_122;0.022155461199999997;4.10566E-5
36;Artista_162;0.0246425022;5.4096600000000007E-5
37;Artista_0;0.0081269764;0.0
37;Artista_40;0.014185102199999999;1.38326E-5
37;Artista_81;0.020306144999999998;2.7568000000000004E-5
37;Artista_122;0.0226577158;4.1231200000000006E-5
37;Artista_162;0.025102748599999995;5.4939600000000005E-5
38;Artista_0;0.0080649516;0.0
38;Artista_40;0.014014957599999999;1.2720599999999998E-5
38;Artista_81;0.019901771800000002;2.64484E-5
38;Artista_122;0.0223433252;4.0361E-5
38;Artista_162;0.0246838816;5.30196E-5
39;Artista_0;0.0076212924;0.0
39;Artista_40;0.0134576006;1.34864E-5
39;Artista_81;0.0193743676;2.61744E-5
39;Artista_122;0.0217841166;3.98498E-5
39;Artista_162;0.0241893988;5.36232E-5
40;Artista_0;0.008036198599999999;0.0
40;Artista_40;0.0135974974;1.3520399999999998E-5
40;Artista_81;0.0190773272;2.73674E-5
40;Artista_122;0.021498476;4.1104E-5
40;Artista_162;0.024038985399999997;5.4772200000000004E-5
41;Artista_0;0.0082087084;0.0
41;Artista_40;0.0139053796;1.38548E-5
41;Artista_81;0.0196404942;2.6471600000000002E-5
41;Artista_122;0.0220763566;4.0210400000000004E-5
41;Artista_162;0.0246892206;5.40172E-5
42;Artista_0;0.0082303974;0.0
42;Artista_40;0.014269691400000001;1.3941800000000001E-5
42;Artista_81;0.0204054448;2.7531E-5
42;Artista_122;0.0229546652;4.11916E-5
42;Artista_162;0.0254194684;5.4825800000000006E-5
43;Artista_0;0.0088117208;0.0
43;Artista_40;0.0152909236;1.3569600000000001E-5
43;Artista_81;0.0217623454;2.75894E-5
43;Artista_122;0.0246304142;4.11366E-5
43;Artista_162;0.0274966818;5.4880800000000005E-5
44;Artista_0;0.0084324464;0.0
44;Artista_40;0.014351170800000002;1.38242E-5
44;Artista_81;0.0203465324;2.65262E-5
44;Artista_122;0.022675791600000002;4.0480400000000006E-5
44;Artista_162;0.0250770416;5.316260000000001E-5
45;Artista_0;0.008248245;0.0
45;Artista_40;0.014125227200000002;1.26518E-5
45;Artista_81;0.019888476800000002;2.6327800000000002E-5
45;Artista_122;0.0226627684;3.99344E-5
45;Artista_162;0.025356024800000005;5.3694600000000006E-5
46;Artista_0;0.0079962578;0.0
46;Artista_40;0.014032788600000002;1.3708399999999999E-5
46;Artista_81;0.019897779400000003;2.7565E-5
46;Artista_122;0.0223939696;4.13588E-5
46;Artista_162;0.02490971;5.5186800000000005E-5
47;Artista_0;0.0083652288;0.0
47;Artista_40;0.0142224504;1.3538999999999999E-5
47;Artista_81;0.0199438454;2.6262399999999998E-5
47;Artista_122;0.022563889799999997;3.90056E-5
47;Artista_162;0.0252094512;5.1584799999999994E-5
48;Artista_0;0.0082628714;0.0
48;Artista_40;0.014594364200000001;1.36512E-5
48;Artista_81;0.020899713000000004;2.72586E-5
48;Artista_122;0.023458986800000005;4.0956200000000006E-5
48;Artista_162;0.026033288400000004;5.47208E-5
49;Artista_0;0.0080597986;0.0
49;Artista_40;0.013774098000000002;1.3812800000000001E-5
49;Artista_81;0.0194830046;2.7314E-5
49;Artista_122;0.022088239200000002;4.0298E-5
49;Artista_162;0.0246859994;5.30206E-5
50;Artista_0;0.008428242800000001;0.0
50;Artista_40;0.0142637128;1.36384E-5
50;Artista_81;0.0202921728;2.74274E-5
50;Artista_122;0.0230601156;4.1325E-5
50;Artista_162;0.0257990202;5.3967399999999994E-5
51;Artista_0;0.007840357000000001;0.0
51;Artista_40;0.0135436428;1.3516799999999999E-5
51;Artista_81;0.0193144622;2.7176000000000002E-5
51;Artista_122;0.021693049399999997;4.07608E-5
51;Artista_162;0.0241713706;5.44276E-5
52;Artista_0;0.007967479;0.0
52;Artista_40;0.013914697399999999;1.3666199999999998E-5
52;Artista_81;0.019711938;2.7242199999999998E-5
52;Artista_122;0.022477208399999997;4.12072E-5
52;Artista_162;0.0251684044;5.538779999999999E-5
53;Artista_0;0.0080267838;0.0
53;Artista_40;0.013826280199999999;1.3584599999999999E-5
53;Artista_81;0.0197054948;2.7559199999999995E-5
53;Artista_122;0.0220912998;4.1921599999999995E-5
53;Artista_162;0.0244441996;5.5491199999999995E-5
54;Artista_0;0.0081931;0.0
54;Artista_40;0.014647417200000002;1.2865399999999999E-5
54;Artista_81;0.0210121042;2.6676599999999998E-5
54;Artista_122;0.023792855;3.9356999999999996E-5
54;Artista_162;0.0265691524;5.2143799999999994E-5
55;Artista_0;0.0084235008;0.0
55;Artista_40;0.0142778884;1.3765599999999999E-5
55;Artista_81;0.0202088954;2.7345599999999998E-5
55;Artista_122;0.022680864199999998;3.9913199999999996E-5
55;Artista_162;0.025014604199999995;5.379019999999999E-5
56;Artista_0;0.0082940194;0.0
56;Artista_40;0.0145873478;1.4909799999999999E-5
56;Artista_81;0.0207703652;2.88362E-5
56;Artista_122;0.023508801200000002;4.27392E-5
56;Artista_162;0.026275108400000004;5.6518400000000004E-5
57;Artista_0;0.0080440494;0.0
57;Artista_40;0.0140767522;1.3876399999999998E-5
57;Artista_81;0.020073095000000003;2.7732400000000002E-5
57;Artista_122;0.022582009200000003;4.2630000000000004E-5
57;Artista_162;0.025018581;5.5364E-5
58;Artista_0;0.007856264200000001;0.0
58;Artista_40;0.0140293742;1.3606800000000002E-5
58;Artista_81;0.0202216814;2.7318999999999997E-5
58;Artista_122;0.0230271218;4.0939199999999996E-5
58;Artista_162;0.025747755;5.4536199999999995E-5
59;Artista_0;0.0081512012;0.0
59;Artista_40;0.013753838800000001;1.4317400000000001E-5
59;Artista_81;0.019316422;2.78876E-5
59;Artista_122;0.0219422022;4.14864E-5
59;Artista_162;0.0245779874;5.53366E-5
60;Artista_0;0.008158568;0.0
60;Artista_40;0.014201459599999999;1.3987999999999999E-5
60;Artista_81;0.0202315554;2.66174E-5
60;Artista_122;0.022879652;4.0494399999999996E-5
60;Artista_162;0.0255679188;5.4202999999999996E-5
61;Artista_0;0.008514836000000001;0.0
61;Artista_40;0.014425479600000003;1.39354E-5
61;Artista_81;0.020193630400000002;2.7875399999999997E-5
61;Artista_122;0.022878958400000003;4.17462E-5
61;Artista_162;0.025561653;5.532759999999999E-5
62;Artista_0;0.0081047796;0.0
62;Artista_40;0.013762349400000002;1.3893200000000001E-5
62;Artista_81;0.0195020058;2.7721E-5
62;Artista_122;0.021976153399999997;4.1263599999999996E-5
62;Artista_162;0.024498968;5.4783799999999995E-5
63;Artista_0;0.008159186;0.0
63;Artista_40;0.0143306236;1.3923E-5
63;Artista_81;0.020578307400000002;2.7539999999999997E-5
63;Artista_122;0.023294637;4.10798E-5
63;Artista_162;0.0260388324;5.48272E-5
64;Artista_0;0.007930109000000001;0.0
64;Artista_40;0.013997762600000001;1.3788599999999999E-5
64;Artista_81;0.019909140600000003;2.65644E-5
64;Artista_122;0.0223011364;4.0547800000000005E-5
64;Artista_162;0.0247553564;5.40882E-5
65;Artista_0;0.0080261242;0.0
65;Artista_40;0.014290784;1.39766E-5
65;Artista_81;0.0205107432;2.82274E-5
65;Artista_122;0.023243644400000003;4.0950000000000006E-5
65;Artista_162;0.0260178044;5.36254E-5
66;Artista_0;0.0078194408;0.0
66;Artista_40;0.013937776800000001;1.36826E-5
66;Artista_81;0.019952661000000003;2.6451600000000003E-5
66;Artista_122;0.022381870600000003;3.90188E-5
66;Artista_162;0.024870499600000005;5.1694800000000005E-5
67;Artista_0;0.0085748144;0.0
67;Artista_40;0.014837684600000001;1.2776599999999999E-5
67;Artista_81;0.021018848200000002;2.55406E-5
67;Artista_122;0.0238325338;3.82426E-5
67;Artista_162;0.0265618982;5.08896E-5
68;Artista_0;0.0085058606;0.0
68;Artista_40;0.0141920768;1.45512E-5
68;Artista_81;0.0199246754;2.8410399999999998E-5
68;Artista_122;0.0223171392;4.217719999999999E-5
68;Artista_162;0.0247545438;5.4767999999999995E-5
69;Artista_0;0.007892989999999999;0.0
69;Artista_40;0.0138557874;1.3591800000000001E-5
69;Artista_81;0.0198555208;2.7188799999999996E-5
69;Artista_122;0.0225439432;4.0864999999999996E-5
69;Artista_162;0.025296254400000003;5.4412199999999994E-5
70;Artista_0;0.0082915318;0.0
70;Artista_40;0.014052969600000001;1.36532E-5
70;Artista_81;0.0200312302;2.7203199999999997E-5
70;Artista_122;0.0225733344;4.0710599999999996E-5
70;Artista_162;0.0251002196;5.331559999999999E-5
71;Artista_0;0.0080784022;0.0
71;Artista_40;0.013959539999999998;1.2762200000000001E-5
71;Artista_81;0.019892554;2.67704E-5
71;Artista_122;0.022582767999999996;4.0297200000000004E-5
71;Artista_162;0.025318212399999995;5.3011400000000005E-5
72;Artista_0;0.0081772488;0.0
72;Artista_40;0.014348185200000002;1.3783E-5
72;Artista_81;0.020547761200000004;2.76204E-5
72;Artista_122;0.023304717000000003;4.1559E-5
72;Artista_162;0.026116423400000005;5.546219999999999E-5
73;Artista_0;0.008078948399999999;0.0
73;Artista_40;0.0140638142;1.26722E-5
73;Artista_81;0.0201084942;2.6284600000000002E-5
73;Artista_122;0.022634895;3.9892E-5
73;Artista_162;0.0252177596;5.2627800000000005E-5
74;Artista_0;0.008471695999999999;0.0
74;Artista_40;0.0144548548;1.28562E-5
74;Artista_81;0.020472736;2.6729800000000003E-5
74;Artista_122;0.0232948822;4.06206E-5
74;Artista_162;0.026047991399999998;5.4479400000000006E-5
75;Artista_0;0.0080764332;0.0
75;Artista_40;0.0140774826;1.2719399999999999E-5
75;Artista_81;0.020125742;2.64088E-5
75;Artista_122;0.022596582999999996;4.0011799999999995E-5
75;Artista_162;0.0251066228;5.3653800000000005E-5
76;Artista_0;0.0083094286;0.0
76;Artista_40;0.0142317284;1.27976E-5
76;Artista_81;0.020186138399999998;2.6634999999999998E-5
76;Artista_122;0.0230432766;4.0405200000000004E-5
76;Artista_162;0.0259045298;5.41922E-5
77;Artista_0;0.0078161806;0.0
77;Artista_40;0.013250486799999999;1.37878E-5
77;Artista_81;0.0188210494;2.64828E-5
77;Artista_122;0.0212929804;3.91634E-5
77;Artista_162;0.023785535;5.3151E-5
78;Artista_0;0.0080631412;0.0
78;Artista_40;0.0139729582;1.39144E-5
78;Artista_81;0.019864131799999997;2.6663800000000004E-5
78;Artista_122;0.0226709322;4.0672000000000006E-5
78;Artista_162;0.0255073406;5.4250000000000004E-5
79;Artista_0;0.007787657200000001;0.0
79;Artista_40;0.013204296600000002;1.3798E-5
79;Artista_81;0.0187288064;2.7711E-5
79;Artista_122;0.0211447506;4.1564E-5
79;Artista_162;0.0235640866;5.5572E-5
80;Artista_0;0.008057939;0.0
80;Artista_40;0.014323541200000001;1.27914E-5
80;Artista_81;0.020694526600000002;2.72854E-5
80;Artista_122;0.0235408996;4.10772E-5
80;Artista_162;0.026432068200000002;5.4823E-5
81;Artista_0;0.0080977622;0.0
81;Artista_40;0.0140360068;1.273E-5
81;Artista_81;0.020031274199999997;2.63744E-5
81;Artista_122;0.0229418662;4.03052E-5
81;Artista_162;0.0258007382;5.387619999999999E-5
82;Artista_0;0.007792835600000001;0.0
82;Artista_40;0.0140119344;1.35888E-5
82;Artista_81;0.0201278714;2.73714E-5
82;Artista_122;0.0225192838;4.0234799999999996E-5
82;Artista_162;0.024916131600000002;5.4144199999999996E-5
83;Artista_0;0.008175877600000001;0.0
83;Artista_40;0.014097290200000001;1.3779600000000001E-5
83;Artista_81;0.020028564000000002;2.7360000000000002E-5
83;Artista_122;0.0228967466;4.092960000000001E-5
83;Artista_162;0.025780720200000003;5.4648E-5
84;Artista_0;0.008108203;0.0
84;Artista_40;0.0143919184;1.3839599999999999E-5
84;Artista_81;0.0207591298;2.7219400000000002E-5
84;Artista_122;0.0236641686;4.07252E-5
84;Artista_162;0.0266458746;5.46316E-5
85;Artista_0;0.007878131;0.0
85;Artista_40;0.0135242742;1.3757600000000002E-5
85;Artista_81;0.0191265956;2.73942E-5
85;Artista_122;0.021535070400000002;4.0958200000000004E-5
85;Artista_162;0.023972432800000002;5.47776E-5
86;Artista_0;0.007963465999999999;0.0
86;Artista_40;0.0140562824;1.2830200000000001E-5
86;Artista_81;0.0201359664;2.67062E-5
86;Artista_122;0.0229746818;4.02584E-5
86;Artista_162;0.025781436400000003;5.3016800000000004E-5
87;Artista_0;0.008072172399999999;0.0
87;Artista_40;0.014466488599999999;1.27914E-5
87;Artista_81;0.0208891794;2.67594E-5
87;Artista_122;0.0237621056;4.0727000000000005E-5
87;Artista_162;0.0266519874;5.4506200000000003E-5
88;Artista_0;0.0079696806;0.0
88;Artista_40;0.013629032999999999;1.3505999999999999E-5
88;Artista_81;0.019460257599999996;2.73528E-5
88;Artista_122;0.021872415799999996;4.16662E-5
88;Artista_162;0.024270083199999997;5.62722E-5
89;Artista_0;0.007908386600000001;0.0
89;Artista_40;0.0141169252;1.3905800000000002E-5
89;Artista_81;0.0203717858;2.6701399999999998E-5
89;Artista_122;0.0231290878;4.04714E-5
89;Artista_162;0.0258965556;5.3150000000000004E-5
90;Artista_0;0.007989412;0.0
90;Artista_40;0.0137129928;1.38222E-5
90;Artista_81;0.0193405118;2.6615600000000003E-5
90;Artista_122;0.0217869298;4.037580000000001E-5
90;Artista_162;0.0242232474;5.294420000000001E-5
91;Artista_0;0.008134169;0.0
91;Artista_40;0.0142458316;1.38588E-5
91;Artista_81;0.0203264046;2.7634999999999995E-5
91;Artista_122;0.0232001472;4.1658799999999995E-5
91;Artista_162;0.026090784;5.537599999999999E-5
92;Artista_0;0.008208401799999999;0.0
92;Artista_40;0.0142857028;1.39662E-5
92;Artista_81;0.0202537044;2.78876E-5
92;Artista_122;0.0231155544;4.1461199999999995E-5
92;Artista_162;0.0259306038;5.521839999999999E-5
93;Artista_0;0.0078109582;0.0
93;Artista_40;0.013726501399999999;1.4185599999999998E-5
93;Artista_81;0.0196789234;2.77234E-5
93;Artista_122;0.022035166599999996;4.05386E-5
93;Artista_162;0.024393575999999997;5.43374E-5
94;Artista_0;0.0081563896;0.0
94;Artista_40;0.014301650199999998;1.40776E-5
94;Artista_81;0.0203268806;2.78032E-5
94;Artista_122;0.0238917042;4.04332E-5
94;Artista_162;0.0267477138;5.3235399999999995E-5
95;Artista_0;0.007739927200000001;0.0
95;Artista_40;0.0137388946;1.27554E-5
95;Artista_81;0.019547021;2.65714E-5
95;Artista_122;0.0220675258;3.93444E-5
95;Artista_162;0.024601340000000003;5.2886399999999996E-5
96;Artista_0;0.008000955;0.0
96;Artista_40;0.013787180399999998;1.27364E-5
96;Artista_81;0.0196429158;2.66178E-5
96;Artista_122;0.022465265800000002;4.01994E-5
96;Artista_162;0.025302357600000002;5.39396E-5
97;Artista_0;0.0080671518;0.0
97;Artista_40;0.014180963;1.28224E-5
97;Artista_81;0.0203077588;2.67104E-5
97;Artista_122;0.022957717199999998;4.0344000000000005E-5
97;Artista_162;0.025619098199999996;5.393620000000001E-5
98;Artista_0;0.0081274994;0.0
98;Artista_40;0.0142759562;1.3857E-5
98;Artista_81;0.0202291804;2.82062E-5
98;Artista_122;0.023017309200000002;4.20108E-5
98;Artista_162;0.025794697200000005;5.5684400000000005E-5
99;Artista_0;0.008148421;0.0
99;Artista_40;0.014186786400000002;1.3946999999999999E-5
99;Artista_81;0.0205042822;2.6643800000000004E-5
99;Artista_122;0.023292148800000002;4.04524E-5
99;Artista_162;0.0261299326;5.43266E-5
100;Artista_0;0.0079264264;0.0
100;Artista_40;0.013603754800000001;1.3722199999999999E-5
100;Artista_81;0.0192797674;2.7347199999999998E-5
100;Artista_122;0.021781235;4.118419999999999E-5
100;Artista_162;0.0243288116;5.501459999999999E-5
