sep=;
instancia;artista;t_lineal;t_binaria
22;Artista_80;0.0070481580000000005;4.9599600000000005E-5
23;Artista_0;0.0024576626;0.0
23;Artista_20;0.0035563522;1.15974E-5
23;Artista_40;0.0046751008;2.3379400000000002E-5
23;Artista_61;0.0057744554;3.6462000000000004E-5
23;Artista_80;0.0069193428000000005;4.81046E-5
24;Artista_0;0.0024113211999999998;0.0
24;Artista_20;0.0035119619999999995;1.2873E-5
24;Artista_40;0.0046129861999999995;2.4502399999999998E-5
24;Artista_61;0.0057139902;3.7141399999999996E-5
24;Artista_80;0.0068151118;4.97538E-5
25;Artista_0;0.002482008;0.0
25;Artista_20;0.0035773112;1.17354E-5
25;Artista_40;0.004672894800000001;2.4234400000000003E-5
25;Artista_61;0.005768169200000001;3.6882000000000004E-5
25;Artista_80;0.006894907800000001;4.851620000000001E-5
26;Artista_0;0.002556265;0.0
26;Artista_20;0.0036567926;1.1707E-5
26;Artista_40;0.004756808600000001;2.4357600000000002E-5
26;Artista_61;0.0058570254;3.64222E-5
26;Artista_80;0.0069544886;4.80864E-5
27;Artista_0;0.0025677717999999998;0.0
27;Artista_20;0.0036942822;1.26544E-5
27;Artista_40;0.0048212786;2.52884E-5
27;Artista_61;0.005947647;3.80904E-5
27;Artista_80;0.007076361000000001;5.0783999999999994E-5
28;Artista_0;0.0026123456;0.0
28;Artista_20;0.0037081226;1.2508800000000001E-5
28;Artista_40;0.004806063;2.5289600000000003E-5
28;Artista_61;0.0059045882;3.8621599999999996E-5
28;Artista_80;0.0070021822;5.1348400000000005E-5
29;Artista_0;0.0027199216;0.0
29;Artista_20;0.0038186334000000002;1.2624399999999999E-5
29;Artista_40;0.0049206668;2.44274E-5
29;Artista_61;0.00601924;3.690819999999999E-5
29;Artista_80;0.007130022599999999;4.965779999999999E-5
30;Artista_0;0.0025365996;0.0
30;Artista_20;0.003632797;1.2935E-5
30;Artista_40;0.004729771;2.58424E-5
30;Artista_61;0.0058296996;3.92112E-5
30;Artista_80;0.0069282348;5.18262E-5
31;Artista_0;0.002627244;0.0
31;Artista_20;0.0037467252;1.25928E-5
31;Artista_40;0.0048664404;2.43616E-5
31;Artista_61;0.0059841498;3.60306E-5
31;Artista_80;0.0071129836;4.77374E-5
32;Artista_0;0.0026528489999999997;0.0
32;Artista_20;0.0037480318;1.16602E-5
32;Artista_40;0.0048436766;2.4304799999999998E-5
32;Artista_61;0.005939418;3.59288E-5
32;Artista_80;0.007037170599999999;4.7613799999999995E-5
33;Artista_0;0.0025226062000000002;0.0
33;Artista_20;0.0036180205999999998;1.1683600000000001E-5
33;Artista_40;0.0047140564;2.33118E-5
33;Artista_61;0.005814067799999999;3.5051799999999995E-5
33;Artista_80;0.0069106646;4.6704799999999994E-5
34;Artista_0;0.0026273612;0.0
34;Artista_20;0.0037236904;1.1669E-5
34;Artista_40;0.0048207248000000005;2.3304E-5
34;Artista_61;0.0059158666;3.57548E-5
34;Artista_80;0.0070383814;4.8295200000000005E-5
35;Artista_0;0.0026182154;0.0
35;Artista_20;0.0037220831999999994;1.2827E-5
35;Artista_40;0.004862056599999999;2.45332E-5
35;Artista_61;0.0059679498;3.705960000000001E-5
35;Artista_80;0.007073654;4.968240000000001E-5
36;Artista_0;0.0025264976;0.0
36;Artista_20;0.0036218182000000002;1.2640599999999999E-5
36;Artista_40;0.0047184842;2.43374E-5
36;Artista_61;0.0058143068;3.6006599999999995E-5
36;Artista_80;0.006909604800000001;4.77248E-5
37;Artista_0;0.0025312936;0.0
37;Artista_20;0.003627073;1.2522999999999999E-5
37;Artista_40;0.004729207;2.4097399999999997E-5
37;Artista_61;0.0058259084000000004;3.58874E-5
37;Artista_80;0.0069220696;4.7579599999999994E-5
38;Artista_0;0.0023485534;0.0
38;Artista_20;0.0034436322;1.17274E-5
38;Artista_40;0.004539235;2.33174E-5
38;Artista_61;0.0056656782;3.4901400000000004E-5
38;Artista_80;0.006794966599999999;4.662140000000001E-5
39;Artista_0;0.0024406712000000002;0.0
39;Artista_20;0.0035380186;1.2574999999999999E-5
39;Artista_40;0.0046350244;2.5453999999999997E-5
39;Artista_61;0.0057330424;3.7125E-5
39;Artista_80;0.006830850599999999;4.98706E-5
40;Artista_0;0.0025937490000000002;0.0
40;Artista_20;0.0036897646;1.1639399999999999E-5
40;Artista_40;0.0047856244;2.33194E-5
40;Artista_61;0.0058823470000000004;3.50982E-5
40;Artista_80;0.0069780144;4.77178E-5
41;Artista_0;0.0025385512;0.0
41;Artista_20;0.0036342557999999997;1.1684E-5
41;Artista_40;0.004732379399999999;2.33288E-5
41;Artista_61;0.005830907;3.5040800000000005E-5
41;Artista_80;0.006928282799999999;4.7682E-5
42;Artista_0;0.0024932994;0.0
42;Artista_20;0.0036113383999999997;1.28272E-5
42;Artista_40;0.004732981999999999;2.5692800000000002E-5
42;Artista_61;0.005854303199999999;3.7582E-5
42;Artista_80;0.0069742582;4.93828E-5
43;Artista_0;0.0025965128;0.0
43;Artista_20;0.0036915526000000005;1.16072E-5
43;Artista_40;0.004786818400000001;2.41756E-5
43;Artista_61;0.005882870000000001;3.72426E-5
43;Artista_80;0.006979338000000002;5.0777799999999993E-5
44;Artista_0;0.002524357;0.0
44;Artista_20;0.0036227023999999995;1.15778E-5
44;Artista_40;0.0047193776;2.42828E-5
44;Artista_61;0.005818053399999999;3.59374E-5
44;Artista_80;0.006920004199999999;4.752619999999999E-5
45;Artista_0;0.0024642836;0.0
45;Artista_20;0.003563978;1.16136E-5
45;Artista_40;0.004662817200000001;2.32844E-5
45;Artista_61;0.0057592108;3.4904200000000004E-5
45;Artista_80;0.00685539;4.77344E-5
46;Artista_0;0.0024814866;0.0
46;Artista_20;0.0035895806000000004;1.2741799999999999E-5
46;Artista_40;0.004697990000000001;2.43434E-5
46;Artista_61;0.005809836800000001;3.7094199999999995E-5
46;Artista_80;0.0069328208;4.89084E-5
47;Artista_0;0.0025609396;0.0
47;Artista_20;0.0036561992000000002;1.16976E-5
47;Artista_40;0.0047518023999999996;2.42508E-5
47;Artista_61;0.0058482972;3.68348E-5
47;Artista_80;0.0069536936;4.86498E-5
48;Artista_0;0.0025728218;0.0
48;Artista_20;0.0036696242000000003;1.2614000000000002E-5
48;Artista_40;0.004765474600000001;2.52256E-5
48;Artista_61;0.005860930800000001;3.79754E-5
48;Artista_80;0.0069644374000000005;5.04938E-5
49;Artista_0;0.002581649;0.0
49;Artista_20;0.0036812966000000003;1.2591199999999999E-5
49;Artista_40;0.0047773764;2.5402200000000002E-5
49;Artista_61;0.0058733648;3.79788E-5
49;Artista_80;0.006970029;5.07534E-5
50;Artista_0;0.0025347472;0.0
50;Artista_20;0.0036301172;1.1590800000000001E-5
50;Artista_40;0.004725919;2.3246E-5
50;Artista_61;0.0058217176;3.57612E-5
50;Artista_80;0.0069181306;4.81424E-5
51;Artista_0;0.0025182716;0.0
51;Artista_20;0.0036825482;1.2819E-5
51;Artista_40;0.0047867822;2.44454E-5
51;Artista_61;0.0058894498;3.62048E-5
51;Artista_80;0.0070125328;4.79358E-5
52;Artista_0;0.0025911016;0.0
52;Artista_20;0.0037015889999999995;1.1577E-5
52;Artista_40;0.0048008289999999995;2.35348E-5
52;Artista_61;0.0058974176;3.52334E-5
52;Artista_80;0.006994653199999999;4.68392E-5
53;Artista_0;0.0025937247999999998;0.0
53;Artista_20;0.003716084;1.2867200000000001E-5
53;Artista_40;0.0048377258;2.56518E-5
53;Artista_61;0.0059589234;3.7303E-5
53;Artista_80;0.0070808758;4.99896E-5
54;Artista_0;0.0026009008;0.0
54;Artista_20;0.0036993221999999997;1.17034E-5
54;Artista_40;0.0047954496;2.36832E-5
54;Artista_61;0.0058922402;3.53472E-5
54;Artista_80;0.006988591399999999;4.7037E-5
55;Artista_0;0.0026314095999999997;0.0
55;Artista_20;0.0037299284;1.2809200000000001E-5
55;Artista_40;0.0048259718;2.5324199999999997E-5
55;Artista_61;0.005921725;3.80174E-5
55;Artista_80;0.007018234600000001;4.9753199999999997E-5
56;Artista_0;0.0024535132;0.0
56;Artista_20;0.0035523345999999996;1.27056E-5
56;Artista_40;0.0046675614;2.43798E-5
56;Artista_61;0.0057701804;3.60454E-5
56;Artista_80;0.0068691106000000005;4.77394E-5
57;Artista_0;0.002581888;0.0
57;Artista_20;0.0036950076;1.17032E-5
57;Artista_40;0.0048051748;2.42886E-5
57;Artista_61;0.005916574799999999;3.68588E-5
57;Artista_80;0.0070284628;4.8501E-5
58;Artista_0;0.002537422;0.0
58;Artista_20;0.0036323358;1.2892000000000001E-5
58;Artista_40;0.004727362000000001;2.45408E-5
58;Artista_61;0.0058220148;3.6305E-5
58;Artista_80;0.0069181962;4.8983E-5
59;Artista_0;0.0026480922;0.0
59;Artista_20;0.0037646404000000002;1.29112E-5
59;Artista_40;0.0048610556;2.4599399999999997E-5
59;Artista_61;0.0059624798;3.61846E-5
59;Artista_80;0.007060192599999999;4.79396E-5
60;Artista_0;0.0025764197999999998;0.0
60;Artista_20;0.0036741274;1.17172E-5
60;Artista_40;0.0047775474;2.43764E-5
60;Artista_61;0.005887199;3.7341799999999995E-5
60;Artista_80;0.0069841033999999995;4.895419999999999E-5
61;Artista_0;0.00253255;0.0
61;Artista_20;0.0036332864;1.26814E-5
61;Artista_40;0.0047312738;2.46448E-5
61;Artista_61;0.0058307534;3.62194E-5
61;Artista_80;0.0069306564000000005;4.7859200000000004E-5
62;Artista_0;0.0025617602;0.0
62;Artista_20;0.0036608307999999997;1.27754E-5
62;Artista_40;0.0047745022;2.55268E-5
62;Artista_61;0.0058756806;3.82344E-5
62;Artista_80;0.006972358399999999;4.9953E-5
63;Artista_0;0.0024127982;0.0
63;Artista_20;0.0035103553999999994;1.3099800000000001E-5
63;Artista_40;0.0046227379999999995;2.5945199999999997E-5
63;Artista_61;0.0057316508;3.8626799999999994E-5
63;Artista_80;0.006827649400000001;5.1099199999999993E-5
64;Artista_0;0.0024647892000000003;0.0
64;Artista_20;0.0035919496000000003;1.28722E-5
64;Artista_40;0.0047176204;2.45262E-5
64;Artista_61;0.0058450712;3.75944E-5
64;Artista_80;0.0069753978;5.0981400000000006E-5
65;Artista_0;0.0025049108000000002;0.0
65;Artista_20;0.0036009982000000003;1.16786E-5
65;Artista_40;0.0046987426;2.3278399999999997E-5
65;Artista_61;0.005796514;3.61896E-5
65;Artista_80;0.006892540399999999;4.7786E-5
66;Artista_0;0.002477041;0.0
66;Artista_20;0.0035731161999999995;1.26542E-5
66;Artista_40;0.004668973599999999;2.53318E-5
66;Artista_61;0.0057674458;3.7891599999999995E-5
66;Artista_80;0.0068632286;5.0205E-5
67;Artista_0;0.0023901676;0.0
67;Artista_20;0.003486441;1.2564600000000002E-5
67;Artista_40;0.0045838364;2.42398E-5
67;Artista_61;0.0056882594;3.68286E-5
67;Artista_80;0.0067846726;4.8578599999999996E-5
68;Artista_0;0.0026578418;0.0
68;Artista_20;0.0037725486000000003;1.24876E-5
68;Artista_40;0.0048873704;2.42002E-5
68;Artista_61;0.0060045402;3.57822E-5
68;Artista_80;0.007130076000000001;4.7385799999999996E-5
69;Artista_0;0.0024296407999999997;0.0
69;Artista_20;0.0035279082;1.1644799999999999E-5
69;Artista_40;0.0046275182;2.33438E-5
69;Artista_61;0.0057326367999999996;3.5903E-5
69;Artista_80;0.006845261599999999;4.856179999999999E-5
70;Artista_0;0.0024779088000000003;0.0
70;Artista_20;0.0035727014000000003;1.25182E-5
70;Artista_40;0.0046685188;2.5191E-5
70;Artista_61;0.0058081718;3.68396E-5
70;Artista_80;0.0069039116000000015;4.9341399999999995E-5
71;Artista_0;0.0026148662;0.0
71;Artista_20;0.0037097628;1.1670199999999999E-5
71;Artista_40;0.0048044796;2.33122E-5
71;Artista_61;0.0059237964;3.61916E-5
71;Artista_80;0.007018627000000001;4.86598E-5
72;Artista_0;0.0027407752;0.0
72;Artista_20;0.0038441096000000003;1.2017400000000001E-5
72;Artista_40;0.0049468008;2.3628400000000002E-5
72;Artista_61;0.00606711;3.5253400000000004E-5
72;Artista_80;0.007171082400000001;4.7745400000000005E-5
73;Artista_0;0.0026296346000000003;0.0
73;Artista_20;0.0037262276000000006;1.25038E-5
73;Artista_40;0.004823293000000001;2.41422E-5
73;Artista_61;0.005919827200000001;3.57032E-5
73;Artista_80;0.007016830800000001;4.72832E-5
74;Artista_0;0.0025053108;0.0
74;Artista_20;0.0036019558;1.15736E-5
74;Artista_40;0.0046979844;2.31628E-5
74;Artista_61;0.005796285;3.48138E-5
74;Artista_80;0.006892603799999999;4.73164E-5
75;Artista_0;0.002505479;0.0
75;Artista_20;0.0036025894000000004;1.15968E-5
75;Artista_40;0.0047293366;2.3155E-5
75;Artista_61;0.0058579194;3.6569E-5
75;Artista_80;0.0069842606;4.81776E-5
76;Artista_0;0.0025770296;0.0
76;Artista_20;0.0036960630000000003;1.2739000000000001E-5
76;Artista_40;0.0047967059999999995;2.4381200000000003E-5
76;Artista_61;0.005897582;3.60466E-5
76;Artista_80;0.0069957482000000005;4.766280000000001E-5
77;Artista_0;0.002584384;0.0
77;Artista_20;0.0036801758;1.25674E-5
77;Artista_40;0.004774959800000001;2.42698E-5
77;Artista_61;0.0058748006000000005;3.68776E-5
77;Artista_80;0.0069719614000000015;4.96662E-5
78;Artista_0;0.0026144176;0.0
78;Artista_20;0.0037148710000000002;1.16756E-5
78;Artista_40;0.0048107884;2.33706E-5
78;Artista_61;0.005908935200000001;3.49698E-5
78;Artista_80;0.0070045592000000005;4.6524400000000005E-5
79;Artista_0;0.002445558;0.0
79;Artista_20;0.0035621692000000005;1.25876E-5
79;Artista_40;0.004678589800000001;2.5301399999999998E-5
79;Artista_61;0.005798283600000001;3.706239999999999E-5
79;Artista_80;0.006915169000000001;4.8744599999999994E-5
80;Artista_0;0.0025558994;0.0
80;Artista_20;0.0036529110000000004;1.1575400000000001E-5
80;Artista_40;0.004748182;2.31862E-5
80;Artista_61;0.0058460854;3.4768400000000004E-5
80;Artista_80;0.0069411862;4.737E-5
81;Artista_0;0.0024837946;0.0
81;Artista_20;0.0035818221999999998;1.1645399999999999E-5
81;Artista_40;0.0046907654;2.32084E-5
81;Artista_61;0.0057922445999999995;3.47964E-5
81;Artista_80;0.0068904121999999995;4.63642E-5
82;Artista_0;0.002487244;0.0
82;Artista_20;0.0035826096000000003;1.2556399999999999E-5
82;Artista_40;0.004680832;2.4216199999999997E-5
82;Artista_61;0.0057902754;3.7073199999999996E-5
82;Artista_80;0.0068874728;4.97664E-5
83;Artista_0;0.002681262;0.0
83;Artista_20;0.0037876651999999996;1.15866E-5
83;Artista_40;0.004894121999999999;2.31764E-5
83;Artista_61;0.006002168399999999;3.4836E-5
83;Artista_80;0.007106832199999999;4.6935400000000005E-5
84;Artista_0;0.0025458864;0.0
84;Artista_20;0.0036424328;1.28848E-5
84;Artista_40;0.0047398985999999995;2.5754200000000005E-5
84;Artista_61;0.005838762999999999;3.7500200000000004E-5
84;Artista_80;0.0069341713999999995;4.9163800000000005E-5
85;Artista_0;0.0025481492;0.0
85;Artista_20;0.0036465302000000003;1.1595999999999999E-5
85;Artista_40;0.004744432600000001;2.3204399999999998E-5
85;Artista_61;0.005887005000000001;3.55946E-5
85;Artista_80;0.006984540600000001;4.73092E-5
86;Artista_0;0.002497355;0.0
86;Artista_20;0.0035927916000000003;1.16934E-5
86;Artista_40;0.0046882484;2.33538E-5
86;Artista_61;0.0058145942;3.5037E-5
86;Artista_80;0.006940573400000001;4.66914E-5
87;Artista_0;0.0024923248;0.0
87;Artista_20;0.0036065139999999995;1.2442200000000001E-5
87;Artista_40;0.004720268599999999;2.40232E-5
87;Artista_61;0.005838261199999999;3.6503E-5
87;Artista_80;0.0069552374;4.9753800000000005E-5
88;Artista_0;0.0026985264;0.0
88;Artista_20;0.0038247928;1.16052E-5
88;Artista_40;0.0049398938;2.3171200000000003E-5
88;Artista_61;0.0060413302;3.5183000000000005E-5
88;Artista_80;0.0071395137999999995;4.68188E-5
89;Artista_0;0.0024989756;0.0
89;Artista_20;0.0035961224;1.2474E-5
89;Artista_40;0.0046925175999999996;2.5045600000000003E-5
89;Artista_61;0.0057900742;3.7836E-5
89;Artista_80;0.0068855242;5.05548E-5
90;Artista_0;0.0025478716;0.0
90;Artista_20;0.0036740758;1.29526E-5
90;Artista_40;0.0047982722;2.7143E-5
90;Artista_61;0.0059194628;3.97494E-5
90;Artista_80;0.0070468716;5.1370600000000006E-5
91;Artista_0;0.0024411032;0.0
91;Artista_20;0.0035374909999999994;1.16044E-5
91;Artista_40;0.0046361957999999995;2.3163600000000003E-5
91;Artista_61;0.005733696199999999;3.66652E-5
91;Artista_80;0.006829768999999999;4.82586E-5
92;Artista_0;0.0025730568;0.0
92;Artista_20;0.0036687070000000002;1.26996E-5
92;Artista_40;0.004764724;2.4809399999999997E-5
92;Artista_61;0.0058642588;3.64374E-5
92;Artista_80;0.0069615836;4.8173599999999996E-5
93;Artista_0;0.002583087;0.0
93;Artista_20;0.0036800134;1.2836200000000001E-5
93;Artista_40;0.004776489;2.54316E-5
93;Artista_61;0.005873065199999999;3.8058799999999995E-5
93;Artista_80;0.006969020799999999;5.068179999999999E-5
94;Artista_0;0.0024709071999999997;0.0
94;Artista_20;0.0035819197999999997;1.27918E-5
94;Artista_40;0.004690458;2.53E-5
94;Artista_61;0.005801537999999999;3.6967999999999996E-5
94;Artista_80;0.0069101629999999995;4.960839999999999E-5
95;Artista_0;0.0026591538000000003;0.0
95;Artista_20;0.0037624758;1.2590799999999998E-5
95;Artista_40;0.0048584728;2.5210199999999998E-5
95;Artista_61;0.0059563064;3.67934E-5
95;Artista_80;0.0070518882;4.8466199999999993E-5
96;Artista_0;0.0024905394;0.0
96;Artista_20;0.0035875124000000003;1.1591600000000001E-5
96;Artista_40;0.0046846032;2.4687199999999996E-5
96;Artista_61;0.0057839742;3.6346399999999995E-5
96;Artista_80;0.0068804314;4.8824799999999994E-5
97;Artista_0;0.0025710536;0.0
97;Artista_20;0.0036680848;1.26418E-5
97;Artista_40;0.0047644306;2.4620999999999997E-5
97;Artista_61;0.0058614746;3.63752E-5
97;Artista_80;0.0069590104;4.8170799999999996E-5
98;Artista_0;0.0025612848;0.0
98;Artista_20;0.0036572939999999997;1.1649600000000001E-5
98;Artista_40;0.0047530202;2.32544E-5
98;Artista_61;0.005858766;3.5596E-5
98;Artista_80;0.0069556592;4.72456E-5
99;Artista_0;0.0024448166;0.0
99;Artista_20;0.0035418272;1.26198E-5
99;Artista_40;0.0046374088;2.4368600000000002E-5
99;Artista_61;0.0057342536;3.6935E-5
99;Artista_80;0.006832690799999999;4.9476200000000006E-5
100;Artista_0;0.002629529;0.0
100;Artista_20;0.0037256551999999997;1.25852E-5
100;Artista_40;0.0048217154;2.5352000000000004E-5
100;Artista_61;0.00591738;3.70108E-5
100;Artista_80;0.007041512599999999;4.8711800000000003E-5
