sep=;
instancia;artista;t_lineal;t_binaria
10;Artista_10;0.0011151578000000001;2.4373E-5
10;Artista_15;0.0013927132;3.5395399999999997E-5
10;Artista_19;0.0016705312;4.75884E-5
11;Artista_0;4.29769E-4;0.0
11;Artista_5;8.555343999999999E-4;1.32376E-5
11;Artista_10;0.0011340716;2.41536E-5
11;Artista_15;0.0014129391999999998;3.48878E-5
11;Artista_19;0.0016903544;4.5655199999999996E-5
12;Artista_0;4.2364560000000004E-4;0.0
12;Artista_5;8.445684E-4;1.1035999999999999E-5
12;Artista_10;0.0011222126;2.3275E-5
12;Artista_15;0.0014001358;3.4047599999999996E-5
12;Artista_19;0.0016785642;4.6054400000000004E-5
13;Artista_0;4.164308E-4;0.0
13;Artista_5;8.297763999999999E-4;1.08086E-5
13;Artista_10;0.0011073362;2.16938E-5
13;Artista_15;0.0013846672;3.27292E-5
13;Artista_19;0.0016622778;4.5432199999999995E-5
14;Artista_0;4.24199E-4;0.0
14;Artista_5;8.408582000000002E-4;1.16192E-5
14;Artista_10;0.0011243278;2.2714E-5
14;Artista_15;0.0014074334000000002;3.35698E-5
14;Artista_19;0.0016907198;4.4570800000000004E-5
15;Artista_0;4.2233619999999995E-4;0.0
15;Artista_5;8.457475999999999E-4;1.1565199999999999E-5
15;Artista_10;0.0011256836;2.4556000000000003E-5
15;Artista_15;0.0014048182;3.73092E-5
15;Artista_19;0.0016850483999999999;4.80526E-5
16;Artista_0;4.238524E-4;0.0
16;Artista_5;8.440629999999999E-4;1.2914799999999999E-5
16;Artista_10;0.0011214045999999999;2.5045199999999995E-5
16;Artista_15;0.0013987367999999999;3.69482E-5
16;Artista_19;0.001676117;4.92212E-5
17;Artista_0;4.227392E-4;0.0
17;Artista_5;8.389882E-4;1.09372E-5
17;Artista_10;0.0011173991999999999;2.2654399999999998E-5
17;Artista_15;0.0014008415999999999;3.42092E-5
17;Artista_19;0.0016795565999999998;4.5219800000000004E-5
18;Artista_0;4.2710919999999997E-4;0.0
18;Artista_5;8.483196E-4;1.3934799999999999E-5
18;Artista_10;0.0011271002;2.6457400000000002E-5
18;Artista_15;0.0013784894;4.9186E-5
18;Artista_19;0.0016292496;6.0928200000000004E-5
19;Artista_0;3.544882E-4;0.0
19;Artista_5;7.056278E-4;1.1085E-5
19;Artista_10;9.51312E-4;2.1824799999999998E-5
19;Artista_15;0.0011965273999999999;3.27816E-5
19;Artista_19;0.0014443986;4.3457799999999996E-5
20;Artista_0;3.6046440000000004E-4;0.0
20;Artista_5;7.166116E-4;1.05046E-5
20;Artista_10;9.64137E-4;2.14356E-5
20;Artista_15;0.0012087112;3.1409E-5
20;Artista_19;0.0014545198;4.17048E-5
21;Artista_0;3.64396E-4;0.0
21;Artista_5;7.242996E-4;1.10868E-5
21;Artista_10;9.711839999999999E-4;2.10544E-5
21;Artista_15;0.0012171538;3.13064E-5
21;Artista_19;0.0014641218;4.13228E-5
22;Artista_0;3.637578E-4;0.0
22;Artista_5;7.249322E-4;1.0646599999999999E-5
22;Artista_10;9.703584E-4;2.16296E-5
22;Artista_15;0.001216683;3.29174E-5
22;Artista_19;0.0014655436000000001;4.32334E-5
23;Artista_0;3.588996E-4;0.0
23;Artista_5;7.176524E-4;1.0015E-5
23;Artista_10;9.62409E-4;2.02908E-5
23;Artista_15;0.0012087228;3.05264E-5
23;Artista_19;0.0014581452;4.07696E-5
24;Artista_0;3.56926E-4;0.0
24;Artista_5;7.124626000000001E-4;1.06654E-5
24;Artista_10;9.58163E-4;2.1263799999999998E-5
24;Artista_15;0.0012031108000000001;3.1220199999999996E-5
24;Artista_19;0.0014477090000000001;4.20484E-5
25;Artista_0;3.639572E-4;0.0
25;Artista_5;7.254488E-4;9.958199999999999E-6
25;Artista_10;9.7021E-4;2.0979399999999998E-5
25;Artista_15;0.0012149245999999998;3.20338E-5
25;Artista_19;0.0014604521999999997;4.1982799999999994E-5
26;Artista_0;3.546284E-4;0.0
26;Artista_5;7.07588E-4;1.0699199999999999E-5
26;Artista_10;9.529041999999999E-4;2.06716E-5
26;Artista_15;0.0011974552;3.16572E-5
26;Artista_19;0.0014420904;4.23848E-5
27;Artista_0;3.6273939999999997E-4;0.0
27;Artista_5;7.196345999999999E-4;1.1048399999999999E-5
27;Artista_10;9.919438E-4;2.16758E-5
27;Artista_15;0.0012365444;3.2722E-5
27;Artista_19;0.0014814502000000001;4.3514000000000004E-5
28;Artista_0;3.625104E-4;0.0
28;Artista_5;7.272166E-4;1.10616E-5
28;Artista_10;9.767252E-4;2.1902400000000002E-5
28;Artista_15;0.0012310876;3.26578E-5
28;Artista_19;0.0014780758;4.37832E-5
29;Artista_0;3.818292E-4;0.0
29;Artista_5;7.481106E-4;1.10124E-5
29;Artista_10;9.94077E-4;2.1277E-5
29;Artista_15;0.0012411446;3.1550399999999995E-5
29;Artista_19;0.0014869879999999999;4.25566E-5
30;Artista_0;3.630266E-4;0.0
30;Artista_5;7.182258E-4;1.05388E-5
30;Artista_10;9.670594000000001E-4;2.11722E-5
30;Artista_15;0.0012078218000000003;3.22196E-5
30;Artista_19;0.0014480570000000002;4.2169800000000004E-5
31;Artista_0;3.500586E-4;0.0
31;Artista_5;6.95913E-4;1.09932E-5
31;Artista_10;9.370416E-4;2.17388E-5
31;Artista_15;0.0011775836;3.25728E-5
31;Artista_19;0.0014185444;4.38214E-5
32;Artista_0;3.501784E-4;0.0
32;Artista_5;6.977422000000001E-4;1.02622E-5
32;Artista_10;9.382974000000001E-4;2.1269E-5
32;Artista_15;0.0011796728000000002;3.22348E-5
32;Artista_19;0.0014210138;4.2465199999999995E-5
33;Artista_0;3.616708E-4;0.0
33;Artista_5;7.07262E-4;1.00948E-5
33;Artista_10;9.48925E-4;2.11884E-5
33;Artista_15;0.0011892022;3.20772E-5
33;Artista_19;0.0014300105999999998;4.2988E-5
34;Artista_0;3.466724E-4;0.0
34;Artista_5;6.901728E-4;1.0959E-5
34;Artista_10;9.305310000000001E-4;2.12278E-5
34;Artista_15;0.0011710736000000001;3.14594E-5
34;Artista_19;0.0014118378;4.2252199999999995E-5
35;Artista_0;3.4479300000000003E-4;0.0
35;Artista_5;6.859086E-4;1.12168E-5
35;Artista_10;9.294354000000001E-4;2.2268400000000002E-5
35;Artista_15;0.0011807546000000002;3.32026E-5
35;Artista_19;0.0014217636000000001;4.3166000000000007E-5
36;Artista_0;3.529706E-4;0.0
36;Artista_5;7.034185999999999E-4;1.10056E-5
36;Artista_10;9.438498E-4;2.2015400000000003E-5
36;Artista_15;0.0011839298;3.30144E-5
36;Artista_19;0.0014239112;4.30668E-5
37;Artista_0;3.4733619999999997E-4;0.0
37;Artista_5;6.920812000000001E-4;1.09076E-5
37;Artista_10;9.320172E-4;2.18308E-5
37;Artista_15;0.0011723376;3.2075799999999995E-5
37;Artista_19;0.0014128346;4.23092E-5
38;Artista_0;3.467294E-4;0.0
38;Artista_5;6.89243E-4;1.09838E-5
38;Artista_10;9.383117999999999E-4;2.20688E-5
38;Artista_15;0.0011818012;3.27388E-5
38;Artista_19;0.0014254833999999999;4.38202E-5
39;Artista_0;3.465732E-4;0.0
39;Artista_5;6.900276000000001E-4;1.09754E-5
39;Artista_10;9.305784000000001E-4;2.22324E-5
39;Artista_15;0.0011709378000000002;3.31386E-5
39;Artista_19;0.0014112358;4.33836E-5
40;Artista_0;3.5270340000000003E-4;0.0
40;Artista_5;6.992118E-4;1.12194E-5
40;Artista_10;9.397717999999999E-4;2.22314E-5
40;Artista_15;0.0011798962;3.3043E-5
40;Artista_19;0.0014200982;4.32862E-5
41;Artista_0;3.54639E-4;0.0
41;Artista_5;7.178201999999999E-4;1.08036E-5
41;Artista_10;9.584734E-4;2.1650400000000002E-5
41;Artista_15;0.0011986622;3.1891E-5
41;Artista_19;0.0014386133999999997;4.3018E-5
42;Artista_0;3.717648E-4;0.0
42;Artista_5;7.354346E-4;1.02382E-5
42;Artista_10;9.753439999999998E-4;2.0947199999999998E-5
42;Artista_15;0.0012153353999999998;3.18858E-5
42;Artista_19;0.0014556169999999998;4.2547E-5
43;Artista_0;3.5352E-4;0.0
43;Artista_5;7.050488000000001E-4;1.1023E-5
43;Artista_10;9.453046E-4;2.1961999999999997E-5
43;Artista_15;0.0011857134;3.2856E-5
43;Artista_19;0.0014276756;4.37442E-5
44;Artista_0;3.538874E-4;0.0
44;Artista_5;7.035658E-4;1.09268E-5
44;Artista_10;9.443514E-4;2.12022E-5
44;Artista_15;0.0011848208000000001;3.20896E-5
44;Artista_19;0.0014253220000000001;4.2338399999999994E-5
45;Artista_0;3.606204E-4;0.0
45;Artista_5;7.278418E-4;1.10412E-5
45;Artista_10;9.702010000000001E-4;2.19418E-5
45;Artista_15;0.0012111112;3.22012E-5
45;Artista_19;0.0014517430000000001;4.31222E-5
46;Artista_0;3.5613239999999997E-4;0.0
46;Artista_5;7.09147E-4;1.02416E-5
46;Artista_10;9.488963999999999E-4;2.12096E-5
46;Artista_15;0.0011892422;3.22112E-5
46;Artista_19;0.0014292889999999998;4.38306E-5
47;Artista_0;3.5612619999999997E-4;0.0
47;Artista_5;7.091128000000001E-4;9.956000000000001E-6
47;Artista_10;9.491559999999999E-4;2.0736799999999998E-5
47;Artista_15;0.0011897307999999998;3.1352599999999995E-5
47;Artista_19;0.0014300445999999999;4.230999999999999E-5
48;Artista_0;3.528544E-4;0.0
48;Artista_5;7.03019E-4;1.0841E-5
48;Artista_10;9.442654E-4;2.1682800000000002E-5
48;Artista_15;0.001185005;3.27644E-5
48;Artista_19;0.0014253626;4.3007600000000005E-5
49;Artista_0;3.464008E-4;0.0
49;Artista_5;7.160278000000001E-4;9.9642E-6
49;Artista_10;9.571586E-4;2.02042E-5
49;Artista_15;0.001197201;3.04442E-5
49;Artista_19;0.0014374978;4.07728E-5
50;Artista_0;3.497302E-4;0.0
50;Artista_5;6.932284000000001E-4;1.02586E-5
50;Artista_10;9.336486E-4;2.11654E-5
50;Artista_15;0.0011732524;3.11178E-5
50;Artista_19;0.0014132574;4.20548E-5
51;Artista_0;3.597434E-4;0.0
51;Artista_5;7.19485E-4;1.1087200000000001E-5
51;Artista_10;9.650034E-4;2.13758E-5
51;Artista_15;0.0012084824;3.22404E-5
51;Artista_19;0.0014495506000000002;4.22196E-5
52;Artista_0;3.573358E-4;0.0
52;Artista_5;7.13916E-4;1.1112000000000001E-5
52;Artista_10;9.606975999999999E-4;2.23236E-5
52;Artista_15;0.0012080635999999999;3.2296400000000005E-5
52;Artista_19;0.0014730715999999998;4.3400000000000005E-5
53;Artista_0;3.471842E-4;0.0
53;Artista_5;6.906610000000001E-4;1.02484E-5
53;Artista_10;9.307958000000002E-4;2.0501999999999998E-5
53;Artista_15;0.0011707040000000003;3.07488E-5
53;Artista_19;0.0014107554000000002;4.09868E-5
54;Artista_0;3.660432E-4;0.0
54;Artista_5;7.203148E-4;1.02506E-5
54;Artista_10;9.606126E-4;2.0490999999999997E-5
54;Artista_15;0.0012008003999999998;3.0738800000000005E-5
54;Artista_19;0.0014409153999999998;4.1774200000000004E-5
55;Artista_0;3.468404E-4;0.0
55;Artista_5;6.90494E-4;9.9494E-6
55;Artista_10;9.308923999999999E-4;2.0889200000000003E-5
55;Artista_15;0.0011709646;3.2077E-5
55;Artista_19;0.001411365;4.2982600000000004E-5
56;Artista_0;3.463512E-4;0.0
56;Artista_5;6.90181E-4;1.09562E-5
56;Artista_10;9.302749999999998E-4;2.1859800000000004E-5
56;Artista_15;0.0011704761999999998;3.2711000000000006E-5
56;Artista_19;0.0014107266;4.26606E-5
57;Artista_0;3.565402E-4;0.0
57;Artista_5;7.04629E-4;1.0915E-5
57;Artista_10;9.44394E-4;2.1708399999999997E-5
57;Artista_15;0.0011839393999999999;3.26114E-5
57;Artista_19;0.0014240578000000001;4.3254199999999997E-5
58;Artista_0;3.43442E-4;0.0
58;Artista_5;6.875434E-4;1.1425999999999999E-5
58;Artista_10;9.279817999999999E-4;2.2220399999999998E-5
58;Artista_15;0.0011682709999999998;3.3293599999999996E-5
58;Artista_19;0.0014085333999999997;4.32614E-5
59;Artista_0;3.463856E-4;0.0
59;Artista_5;6.899102E-4;1.0919E-5
