sep=;
instancia;artista;t_lineal;t_binaria
52;Artista_0;0.014683152599999999;0.0
52;Artista_81;0.032912506200000004;1.47166E-5
52;Artista_163;0.0404019326;2.9563400000000002E-5
52;Artista_245;0.0477772348;4.4067400000000004E-5
52;Artista_326;0.054953717199999995;5.8717E-5
53;Artista_0;0.013354464799999998;0.0
53;Artista_81;0.031553277000000005;1.4624599999999999E-5
53;Artista_163;0.038761846200000005;2.9244E-5
53;Artista_245;0.047119479000000006;4.40586E-5
53;Artista_326;0.05556379740000002;5.8817199999999997E-5
54;Artista_0;0.0136041148;0.0
54;Artista_81;0.0315696254;1.4552599999999999E-5
54;Artista_163;0.0398810158;2.9396199999999998E-5
54;Artista_245;0.048314417400000004;4.4370200000000004E-5
54;Artista_326;0.05673390140000001;5.816580000000001E-5
55;Artista_0;0.013784238400000001;0.0
55;Artista_81;0.031899269;1.47756E-5
55;Artista_163;0.0401909588;2.96304E-5
55;Artista_245;0.04854160440000001;4.3321E-5
55;Artista_326;0.0568336752;5.8054000000000004E-5
56;Artista_0;0.0139191804;0.0
56;Artista_81;0.0330117546;1.37706E-5
56;Artista_163;0.041610612;2.86464E-5
56;Artista_245;0.049000646599999996;4.23744E-5
56;Artista_326;0.056523606399999995;5.7124E-5
57;Artista_0;0.013226132600000001;0.0
57;Artista_81;0.031820703;1.44826E-5
57;Artista_163;0.039104898799999996;2.8927999999999998E-5
57;Artista_245;0.048982249;4.3712600000000006E-5
57;Artista_326;0.0561998742;5.74214E-5
58;Artista_0;0.0132554366;0.0
58;Artista_81;0.0313793498;1.46278E-5
58;Artista_163;0.038521168;2.94854E-5
58;Artista_245;0.0460229946;4.39586E-5
58;Artista_326;0.053167399000000004;5.85944E-5
59;Artista_0;0.0134473554;0.0
59;Artista_81;0.0319598212;1.4688400000000002E-5
59;Artista_163;0.0393490914;2.9443600000000004E-5
59;Artista_245;0.046647740800000004;4.3925600000000005E-5
59;Artista_326;0.053807087600000005;5.749160000000001E-5
60;Artista_0;0.014371403599999999;0.0
60;Artista_81;0.0327551698;1.4682599999999999E-5
60;Artista_163;0.03986064;2.93312E-5
60;Artista_245;0.0469732252;4.41996E-5
60;Artista_326;0.054264845000000006;5.8602999999999994E-5
61;Artista_0;0.0132021262;0.0
61;Artista_81;0.0314575414;1.3730599999999999E-5
61;Artista_163;0.0388177084;2.84684E-5
61;Artista_245;0.0459438722;4.31972E-5
61;Artista_326;0.053051162400000004;5.78316E-5
62;Artista_0;0.013356627;0.0
62;Artista_81;0.0317881326;1.4852E-5
62;Artista_163;0.0401133708;2.98452E-5
62;Artista_245;0.0483904992;4.47656E-5
62;Artista_326;0.055697579799999994;5.8409E-5
63;Artista_0;0.0144275946;0.0
63;Artista_81;0.0328968586;1.4769199999999999E-5
63;Artista_163;0.0431573992;2.9463999999999998E-5
63;Artista_245;0.050469322000000004;4.41696E-5
63;Artista_326;0.057786983400000005;5.8924599999999995E-5
64;Artista_0;0.013356419599999999;0.0
64;Artista_81;0.031623327;1.4601600000000001E-5
64;Artista_163;0.038746294199999996;2.82814E-5
64;Artista_245;0.0461889874;4.30492E-5
64;Artista_326;0.0533301086;5.79282E-5
65;Artista_0;0.013112774399999999;0.0
65;Artista_81;0.0328506368;1.37104E-5
65;Artista_163;0.0400915224;2.85424E-5
65;Artista_245;0.047194391200000005;4.21004E-5
65;Artista_326;0.054318323200000004;5.69022E-5
66;Artista_0;0.0132229752;0.0
66;Artista_81;0.032042199199999996;1.40772E-5
66;Artista_163;0.041124942;2.7645600000000002E-5
66;Artista_245;0.0482422306;4.136460000000001E-5
66;Artista_326;0.0553723702;5.60012E-5
67;Artista_0;0.0139469274;0.0
67;Artista_81;0.0319253132;1.3767599999999998E-5
67;Artista_163;0.0390711298;2.8532399999999998E-5
67;Artista_245;0.046409607199999994;4.32864E-5
67;Artista_326;0.0536892578;5.77494E-5
68;Artista_0;0.013375041800000001;0.0
68;Artista_81;0.031544528;1.4443799999999999E-5
68;Artista_163;0.03869865720000001;2.8005199999999997E-5
68;Artista_245;0.045873307200000005;4.2444399999999996E-5
68;Artista_326;0.05492425520000001;5.714639999999999E-5
69;Artista_0;0.0132380486;0.0
69;Artista_81;0.031220893399999998;1.4639399999999999E-5
69;Artista_163;0.038356286;2.93636E-5
69;Artista_245;0.0454809752;4.38716E-5
69;Artista_326;0.05297613560000001;5.8538E-5
70;Artista_0;0.0141650894;0.0
70;Artista_81;0.032800191;1.5207400000000001E-5
70;Artista_163;0.0401504486;2.9014000000000004E-5
70;Artista_245;0.048008688;4.4206200000000004E-5
70;Artista_326;0.056017286199999995;5.92494E-5
71;Artista_0;0.0131563246;0.0
71;Artista_81;0.0314484646;1.46936E-5
71;Artista_163;0.03856189680000001;2.9288E-5
71;Artista_245;0.045870602200000006;4.2936800000000005E-5
71;Artista_326;0.0545433434;5.689680000000001E-5
72;Artista_0;0.013424529;0.0
72;Artista_81;0.0315736174;1.3718199999999999E-5
72;Artista_163;0.040237684399999994;2.7326399999999996E-5
72;Artista_245;0.0485435942;4.10048E-5
72;Artista_326;0.0586658348;5.46988E-5
73;Artista_0;0.013644574000000001;0.0
73;Artista_81;0.032052686;1.471E-5
73;Artista_163;0.040381471399999994;2.9498999999999997E-5
73;Artista_245;0.04871964759999999;4.41984E-5
73;Artista_326;0.05707595339999999;5.8926E-5
74;Artista_0;0.0135549424;0.0
74;Artista_81;0.031650342799999995;1.3604799999999999E-5
74;Artista_163;0.0400159862;2.8442799999999998E-5
74;Artista_245;0.0483205718;4.30702E-5
74;Artista_326;0.0566443758;5.7712E-5
75;Artista_0;0.014288277799999999;0.0
75;Artista_81;0.032994589;1.47024E-5
75;Artista_163;0.0418781166;2.9605799999999997E-5
75;Artista_245;0.0501748266;4.432499999999999E-5
75;Artista_326;0.058477587600000006;5.901939999999999E-5
76;Artista_0;0.0140289412;0.0
76;Artista_81;0.0320453948;1.3569400000000001E-5
76;Artista_163;0.040378592000000005;2.7185E-5
76;Artista_245;0.0487183106;4.17402E-5
76;Artista_326;0.057057402800000004;5.6175E-5
77;Artista_0;0.013967870399999999;0.0
77;Artista_81;0.0329891538;1.4834E-5
77;Artista_163;0.040322049;2.96214E-5
77;Artista_245;0.0476546576;4.4172600000000005E-5
77;Artista_326;0.055317552000000006;5.77652E-5
78;Artista_0;0.013370171;0.0
78;Artista_81;0.0320294474;1.47054E-5
78;Artista_163;0.0391315088;2.99048E-5
78;Artista_245;0.0462684446;4.43824E-5
78;Artista_326;0.053358112400000005;5.90862E-5
79;Artista_0;0.0133654616;0.0
79;Artista_81;0.031100555600000003;1.4771000000000001E-5
79;Artista_163;0.038351889;2.9177400000000003E-5
79;Artista_245;0.045478064400000004;4.38922E-5
79;Artista_326;0.0526264054;5.835560000000001E-5
80;Artista_0;0.0132381504;0.0
80;Artista_81;0.031602346999999996;1.46896E-5
80;Artista_163;0.038739368399999995;2.94484E-5
80;Artista_245;0.045876289;4.4385E-5
80;Artista_326;0.053027716;5.901660000000001E-5
81;Artista_0;0.0132931952;0.0
81;Artista_81;0.0314490646;1.4765000000000002E-5
81;Artista_163;0.0386240534;2.95626E-5
81;Artista_245;0.046499111999999995;4.3283000000000006E-5
81;Artista_326;0.05368471579999999;5.7892399999999995E-5
82;Artista_0;0.014384569;0.0
82;Artista_81;0.0328230708;1.44362E-5
82;Artista_163;0.0399686926;2.90638E-5
82;Artista_245;0.048300206;4.37532E-5
82;Artista_326;0.0555756974;5.7386600000000004E-5
83;Artista_0;0.0132109282;0.0
83;Artista_81;0.031679038;1.4893E-5
83;Artista_163;0.0391660466;2.8548400000000003E-5
83;Artista_245;0.049437421999999995;4.3338000000000004E-5
83;Artista_326;0.056613784;5.81246E-5
84;Artista_0;0.014477710599999999;0.0
84;Artista_81;0.0332277576;1.46914E-5
84;Artista_163;0.040727685199999995;2.9213199999999997E-5
84;Artista_245;0.0487033394;4.3728E-5
84;Artista_326;0.056200387799999994;5.74236E-5
85;Artista_0;0.013425335399999998;0.0
85;Artista_81;0.0318028798;1.44778E-5
85;Artista_163;0.0390640004;2.8972000000000003E-5
85;Artista_245;0.046662458799999994;4.38318E-5
85;Artista_326;0.05391830959999999;5.8404600000000007E-5
86;Artista_0;0.013428068400000001;0.0
86;Artista_81;0.0315963816;1.36652E-5
86;Artista_163;0.0388283408;2.8145600000000004E-5
86;Artista_245;0.0462488956;4.1777200000000004E-5
86;Artista_326;0.053723628;5.653920000000001E-5
87;Artista_0;0.014207325400000002;0.0
87;Artista_81;0.0337488948;1.4653600000000001E-5
87;Artista_163;0.0429362476;2.94834E-5
87;Artista_245;0.05172609660000001;4.49732E-5
87;Artista_326;0.05905196780000001;5.9782400000000006E-5
88;Artista_0;0.0137072468;0.0
88;Artista_81;0.0324613884;1.3674600000000001E-5
88;Artista_163;0.0396595516;2.7347199999999998E-5
88;Artista_245;0.046872873800000006;4.2234199999999996E-5
88;Artista_326;0.054083970999999995;5.70744E-5
89;Artista_0;0.013298596200000002;0.0
89;Artista_81;0.0315995726;1.36876E-5
89;Artista_163;0.0390023066;2.87008E-5
89;Artista_245;0.0462377244;4.2363999999999996E-5
89;Artista_326;0.05348991560000001;5.611699999999999E-5
90;Artista_0;0.0131498452;0.0
90;Artista_81;0.031307458999999996;1.35334E-5
90;Artista_163;0.038508621199999996;2.83582E-5
90;Artista_245;0.046108271199999995;4.1992E-5
90;Artista_326;0.05332738159999999;5.605E-5
91;Artista_0;0.0136824862;0.0
91;Artista_81;0.0325691882;1.4589799999999999E-5
91;Artista_163;0.0400892472;2.9409200000000003E-5
91;Artista_245;0.047590816599999995;4.4102400000000007E-5
91;Artista_326;0.055301625599999994;5.7739200000000004E-5
92;Artista_0;0.013491376999999999;0.0
92;Artista_81;0.0319169628;1.47654E-5
92;Artista_163;0.0390432744;2.9695199999999996E-5
92;Artista_245;0.0469206884;4.4133E-5
92;Artista_326;0.0543964392;5.88992E-5
93;Artista_0;0.013138171200000002;0.0
93;Artista_81;0.0312686014;1.5312E-5
93;Artista_163;0.0384967702;3.00296E-5
93;Artista_245;0.0459256906;4.4509400000000005E-5
93;Artista_326;0.0531500526;5.92416E-5
94;Artista_0;0.013339136400000002;0.0
94;Artista_81;0.031849735000000004;1.45026E-5
94;Artista_163;0.0403585858;2.92362E-5
94;Artista_245;0.0488712434;4.3914E-5
94;Artista_326;0.0573959098;5.865E-5
95;Artista_0;0.013802124399999999;0.0
95;Artista_81;0.031936867599999995;1.3726600000000002E-5
95;Artista_163;0.0404669242;2.8451400000000003E-5
95;Artista_245;0.04898236339999999;4.31644E-5
95;Artista_326;0.05770163199999999;5.6905400000000006E-5
96;Artista_0;0.0138222574;0.0
96;Artista_81;0.0322265202;1.3655E-5
96;Artista_163;0.040757793199999996;2.85482E-5
96;Artista_245;0.049311735599999997;4.3287999999999996E-5
96;Artista_326;0.058020324199999994;5.7950599999999994E-5
97;Artista_0;0.0142380922;0.0
97;Artista_81;0.032403015599999994;1.37628E-5
97;Artista_163;0.0396094516;2.7906999999999996E-5
97;Artista_245;0.04681832579999999;4.27134E-5
97;Artista_326;0.05443758299999999;5.74532E-5
98;Artista_0;0.014059242599999999;0.0
98;Artista_81;0.032829916800000004;1.4767E-5
98;Artista_163;0.0403363144;2.9677600000000002E-5
98;Artista_245;0.047762581600000006;4.33516E-5
98;Artista_326;0.055171994000000016;5.7150799999999995E-5
99;Artista_0;0.014412926400000001;0.0
99;Artista_81;0.0329271052;1.4589400000000001E-5
99;Artista_163;0.0401244434;2.9159200000000004E-5
99;Artista_245;0.047465678;4.28468E-5
99;Artista_326;0.054682325200000007;5.7802599999999994E-5
100;Artista_0;0.013391062200000001;0.0
100;Artista_81;0.0314683856;1.48044E-5
100;Artista_163;0.03871157900000001;2.9374800000000002E-5
100;Artista_245;0.04605498840000001;4.30212E-5
100;Artista_326;0.054995253200000004;5.7798000000000005E-5
