sep=;
instancia;artista;t_lineal;t_binaria
34;Artista_654;0.0906424726;6.30256E-5
35;Artista_0;0.0227101242;0.0
35;Artista_163;0.0399167826;1.4567200000000002E-5
35;Artista_327;0.0572566652;3.0225E-5
35;Artista_491;0.07610137580000001;4.66732E-5
35;Artista_654;0.0935455902;6.240259999999999E-5
36;Artista_0;0.0225348298;0.0
36;Artista_163;0.039732007;1.4612199999999999E-5
36;Artista_327;0.056906851800000005;3.00036E-5
36;Artista_491;0.0747514392;4.56754E-5
36;Artista_654;0.09207398380000001;6.0300199999999996E-5
37;Artista_0;0.0226245402;0.0
37;Artista_163;0.0398350272;1.53962E-5
37;Artista_327;0.057134617;3.13226E-5
37;Artista_491;0.0748202614;4.5982E-5
37;Artista_654;0.0919908196;6.18002E-5
38;Artista_0;0.0233785084;0.0
38;Artista_163;0.0412604164;1.59602E-5
38;Artista_327;0.0589263872;3.16784E-5
38;Artista_491;0.0768057738;4.623979999999999E-5
38;Artista_654;0.0945603408;6.2207E-5
39;Artista_0;0.0223700286;0.0
39;Artista_163;0.039434148;1.5526599999999998E-5
39;Artista_327;0.056505668800000006;3.1268599999999994E-5
39;Artista_491;0.0736230186;4.706119999999999E-5
39;Artista_654;0.09053040740000001;6.176079999999999E-5
40;Artista_0;0.0223440768;0.0
40;Artista_163;0.0389984164;1.5676599999999998E-5
40;Artista_327;0.0559105368;3.11754E-5
40;Artista_491;0.0728709838;4.6777800000000005E-5
40;Artista_654;0.08796621;6.142800000000001E-5
41;Artista_0;0.0222246206;0.0
41;Artista_163;0.039094696400000004;1.46686E-5
41;Artista_327;0.053316012600000004;3.0377400000000005E-5
41;Artista_491;0.0740682622;4.6138800000000006E-5
41;Artista_654;0.0946268176;6.100680000000001E-5
42;Artista_0;0.0232965214;0.0
42;Artista_163;0.0437234528;1.49674E-5
42;Artista_327;0.0620927468;3.07712E-5
42;Artista_491;0.0794832142;4.7649400000000005E-5
42;Artista_654;0.097046313;6.389340000000001E-5
43;Artista_0;0.0238823502;0.0
43;Artista_163;0.0418547518;1.5740400000000003E-5
43;Artista_327;0.058742238999999995;3.13306E-5
43;Artista_491;0.075171056;4.70296E-5
43;Artista_654;0.09317800600000001;6.252880000000001E-5
44;Artista_0;0.0246018318;0.0
44;Artista_163;0.044028583600000004;1.5774E-5
44;Artista_327;0.060866699600000004;3.17262E-5
44;Artista_491;0.0756783656;4.75176E-5
44;Artista_654;0.0908061876;6.225E-5
45;Artista_0;0.0213287988;0.0
45;Artista_163;0.0368430466;1.57298E-5
45;Artista_327;0.051031362999999996;3.14848E-5
45;Artista_491;0.0652394286;4.7185800000000005E-5
45;Artista_654;0.0802070536;6.28534E-5
46;Artista_0;0.021516089199999998;0.0
46;Artista_163;0.0363216792;1.53388E-5
46;Artista_327;0.05066327699999999;3.094359999999999E-5
46;Artista_491;0.06485946279999999;4.6643199999999994E-5
46;Artista_654;0.07912107799999998;6.12726E-5
47;Artista_0;0.0225263504;0.0
47;Artista_163;0.037214652800000005;1.5601E-5
47;Artista_327;0.051896822800000006;3.0217999999999998E-5
47;Artista_491;0.06692528;4.69296E-5
47;Artista_654;0.0820011172;6.1507E-5
48;Artista_0;0.021655315799999998;0.0
48;Artista_163;0.0391626972;1.58156E-5
48;Artista_327;0.0564740974;3.15446E-5
48;Artista_491;0.0736522372;4.7344000000000006E-5
48;Artista_654;0.090825541;6.28164E-5
49;Artista_0;0.024018581599999998;0.0
49;Artista_163;0.041434367;1.65768E-5
49;Artista_327;0.0559471084;3.22118E-5
49;Artista_491;0.0704899892;4.684100000000001E-5
49;Artista_654;0.08502297160000001;6.241080000000001E-5
50;Artista_0;0.0213886608;0.0
50;Artista_163;0.0360083298;1.5494E-5
50;Artista_327;0.050774439000000005;3.10616E-5
50;Artista_491;0.0651586196;4.6724E-5
50;Artista_654;0.0795371324;6.12758E-5
51;Artista_0;0.0212056006;0.0
51;Artista_163;0.0363835104;1.4682399999999999E-5
51;Artista_327;0.050875167;3.03862E-5
51;Artista_491;0.065367116;4.59592E-5
51;Artista_654;0.08177791300000001;6.12492E-5
52;Artista_0;0.0213362002;0.0
52;Artista_163;0.0357445244;1.5641E-5
52;Artista_327;0.0501156504;3.1245200000000004E-5
52;Artista_491;0.064533878;4.7019E-5
52;Artista_654;0.078879003;6.24672E-5
53;Artista_0;0.022242184800000002;0.0
53;Artista_163;0.0384170842;1.5665E-5
53;Artista_327;0.0533920068;3.02736E-5
53;Artista_491;0.068687798;4.4795E-5
53;Artista_654;0.086264254;6.0649E-5
54;Artista_0;0.0219685684;0.0
54;Artista_163;0.0387536172;1.57396E-5
54;Artista_327;0.055738105999999996;3.1470199999999996E-5
54;Artista_491;0.07265732039999999;4.69144E-5
54;Artista_654;0.08685196619999999;6.264560000000001E-5
55;Artista_0;0.0216752464;0.0
55;Artista_163;0.0366163488;1.57802E-5
55;Artista_327;0.0527763482;3.1588600000000004E-5
55;Artista_491;0.0677436262;4.7228E-5
55;Artista_654;0.08718308960000001;6.27018E-5
56;Artista_0;0.02215504;0.0
56;Artista_163;0.036919166999999996;1.56452E-5
56;Artista_327;0.051112188999999995;3.10452E-5
56;Artista_491;0.06540233479999999;4.6744E-5
56;Artista_654;0.08232014639999999;6.26348E-5
57;Artista_0;0.0222716998;0.0
57;Artista_163;0.0398162542;1.5797200000000002E-5
57;Artista_327;0.0566741236;3.1381600000000005E-5
57;Artista_491;0.0734650264;4.68126E-5
57;Artista_654;0.0902877182;6.31492E-5
58;Artista_0;0.0227318668;0.0
58;Artista_163;0.0376237858;1.56524E-5
58;Artista_327;0.052542444;3.10564E-5
58;Artista_491;0.0688025182;4.64428E-5
58;Artista_654;0.08415306859999999;6.19298E-5
59;Artista_0;0.021357790800000002;0.0
59;Artista_163;0.0389242534;1.59036E-5
59;Artista_327;0.05314860379999999;3.16606E-5
59;Artista_491;0.0675383292;4.74618E-5
59;Artista_654;0.08225842979999999;6.20584E-5
60;Artista_0;0.0214132098;0.0
60;Artista_163;0.036075595;1.56614E-5
60;Artista_327;0.0503095764;3.1362600000000004E-5
60;Artista_491;0.06455059560000001;4.695180000000001E-5
60;Artista_654;0.07879336540000001;6.266640000000001E-5
61;Artista_0;0.0218795068;0.0
61;Artista_163;0.0369994638;1.55972E-5
61;Artista_327;0.051838368;3.14128E-5
61;Artista_491;0.066684984;4.72094E-5
61;Artista_654;0.0817766318;6.2913E-5
62;Artista_0;0.0233105022;0.0
62;Artista_163;0.037536906;1.5557599999999998E-5
62;Artista_327;0.0517906168;3.1161399999999996E-5
62;Artista_491;0.0662028284;4.6672E-5
62;Artista_654;0.0804189568;6.136620000000001E-5
63;Artista_0;0.0215242248;0.0
63;Artista_163;0.036014853;1.4567000000000001E-5
63;Artista_327;0.050764698399999995;2.92778E-5
63;Artista_491;0.0656245312;4.52732E-5
63;Artista_654;0.0800071638;6.098379999999999E-5
64;Artista_0;0.0212911118;0.0
64;Artista_163;0.0359628316;1.51564E-5
64;Artista_327;0.050603306800000004;3.08562E-5
64;Artista_491;0.06505994000000001;4.6686799999999995E-5
64;Artista_654;0.07926265240000001;6.12372E-5
65;Artista_0;0.0214389164;0.0
65;Artista_163;0.035725213;1.568E-5
65;Artista_327;0.050081422;3.12544E-5
65;Artista_491;0.064466734;4.5887200000000003E-5
65;Artista_654;0.0793580754;6.12658E-5
66;Artista_0;0.023903617199999998;0.0
66;Artista_163;0.0413368892;1.5678600000000003E-5
66;Artista_327;0.0586101282;3.14242E-5
66;Artista_491;0.0758862032;4.71468E-5
66;Artista_654;0.09054041560000001;6.17834E-5
67;Artista_0;0.0235043842;0.0
67;Artista_163;0.038010236600000004;1.4647400000000001E-5
67;Artista_327;0.05286934359999999;2.9254200000000002E-5
67;Artista_491;0.0678809808;4.4886200000000004E-5
67;Artista_654;0.08242318579999999;6.0262399999999994E-5
68;Artista_0;0.0210612506;0.0
68;Artista_163;0.0359673628;1.5643E-5
68;Artista_327;0.050522796999999994;3.0219199999999997E-5
68;Artista_491;0.0650574108;4.588519999999999E-5
68;Artista_654;0.079540608;6.135639999999999E-5
69;Artista_0;0.0230413904;0.0
69;Artista_163;0.0404655844;1.57728E-5
69;Artista_327;0.057999134200000003;3.04744E-5
69;Artista_491;0.0755292552;4.5204E-5
69;Artista_654;0.0929858368;5.99962E-5
70;Artista_0;0.022488543399999998;0.0
70;Artista_163;0.0396640224;1.55958E-5
70;Artista_327;0.054333115;3.0255E-5
70;Artista_491;0.0686953116;4.59376E-5
70;Artista_654;0.0846411888;6.11982E-5
71;Artista_0;0.023491038;0.0
71;Artista_163;0.038294423;1.46322E-5
71;Artista_327;0.053281464199999996;3.03042E-5
71;Artista_491;0.0680767712;4.5888E-5
71;Artista_654;0.0828236184;6.05802E-5
72;Artista_0;0.020895876;0.0
72;Artista_163;0.037838928;1.5678600000000003E-5
72;Artista_327;0.0552926086;3.1292600000000006E-5
72;Artista_491;0.0721279006;4.690660000000001E-5
72;Artista_654;0.08629573380000001;6.15008E-5
73;Artista_0;0.0240449168;0.0
73;Artista_163;0.038764926;1.4598200000000002E-5
73;Artista_327;0.0535341376;3.00912E-5
73;Artista_491;0.0682822296;4.5849E-5
73;Artista_654;0.08316582780000001;6.13922E-5
74;Artista_0;0.0219620196;0.0
74;Artista_163;0.0361744184;1.5814200000000002E-5
74;Artista_327;0.0542654758;3.1468000000000004E-5
74;Artista_491;0.069405232;4.6808600000000004E-5
74;Artista_654;0.08372818099999998;6.23242E-5
75;Artista_0;0.0223375126;0.0
75;Artista_163;0.039808199;1.55694E-5
75;Artista_327;0.0565520748;3.14846E-5
75;Artista_491;0.07329824519999999;4.6366E-5
75;Artista_654;0.09022482679999999;6.0944000000000005E-5
76;Artista_0;0.022446267;0.0
76;Artista_163;0.039159891999999995;1.57232E-5
76;Artista_327;0.05593264839999999;3.145039999999999E-5
76;Artista_491;0.07279137819999999;4.713559999999999E-5
76;Artista_654;0.0896477124;6.2722E-5
77;Artista_0;0.0227913632;0.0
77;Artista_163;0.039831192800000005;1.5830999999999998E-5
77;Artista_327;0.056634185200000006;3.1295200000000005E-5
77;Artista_491;0.07372556360000002;4.695E-5
77;Artista_654;0.0895223044;6.39358E-5
78;Artista_0;0.022287279400000002;0.0
78;Artista_163;0.0364891278;1.57024E-5
78;Artista_327;0.0507093954;3.13828E-5
78;Artista_491;0.0649490322;4.70836E-5
78;Artista_654;0.0824023004;6.2595E-5
79;Artista_0;0.0217122898;0.0
79;Artista_163;0.0360577058;1.55126E-5
79;Artista_327;0.0503931778;3.1349999999999996E-5
79;Artista_491;0.0655315594;4.71354E-5
79;Artista_654;0.079900789;6.37436E-5
80;Artista_0;0.0218008314;0.0
80;Artista_163;0.0362880762;1.4657599999999998E-5
80;Artista_327;0.050639736000000005;3.04198E-5
80;Artista_491;0.0683161466;4.60326E-5
80;Artista_654;0.08347763020000001;6.16692E-5
81;Artista_0;0.022388921;0.0
81;Artista_163;0.0395807956;1.5673600000000002E-5
81;Artista_327;0.05723012400000001;3.02484E-5
81;Artista_491;0.07424958880000002;4.48136E-5
81;Artista_654;0.09153896540000002;6.09666E-5
82;Artista_0;0.0225600166;0.0
82;Artista_163;0.0396198524;1.57264E-5
82;Artista_327;0.0578048476;3.1286E-5
82;Artista_491;0.074785608;4.68994E-5
82;Artista_654;0.0917723984;6.15924E-5
83;Artista_0;0.0230907486;0.0
83;Artista_163;0.0404875584;1.4550399999999999E-5
83;Artista_327;0.058018788;3.0259999999999998E-5
83;Artista_491;0.075398774;4.5942E-5
83;Artista_654;0.09336838280000001;6.15112E-5
84;Artista_0;0.023106837999999998;0.0
84;Artista_163;0.040528971000000004;1.56944E-5
84;Artista_327;0.05794016440000001;3.1393600000000004E-5
84;Artista_491;0.07541112180000001;4.5956000000000005E-5
84;Artista_654;0.092990745;6.16768E-5
85;Artista_0;0.0233375816;0.0
85;Artista_163;0.041003204800000005;1.56248E-5
85;Artista_327;0.0590079558;3.10334E-5
85;Artista_491;0.0767059338;4.66464E-5
85;Artista_654;0.09478273960000001;6.1397E-5
86;Artista_0;0.0241002462;0.0
86;Artista_163;0.041925615;1.4660000000000002E-5
86;Artista_327;0.05951014;3.0339800000000004E-5
86;Artista_491;0.0776136852;4.67484E-5
86;Artista_654;0.0950941064;6.254979999999999E-5
87;Artista_0;0.024049695;0.0
87;Artista_163;0.041892158;1.65444E-5
87;Artista_327;0.0595932802;3.2289199999999996E-5
87;Artista_491;0.0743964114;4.8009399999999995E-5
87;Artista_654;0.0921958822;6.36986E-5
88;Artista_0;0.0217013624;0.0
88;Artista_163;0.039170972799999995;1.56966E-5
88;Artista_327;0.053569487799999996;3.1332400000000005E-5
88;Artista_491;0.0689955472;4.704560000000001E-5
88;Artista_654;0.0841608458;6.27242E-5
89;Artista_0;0.0230886748;0.0
89;Artista_163;0.0376644698;1.55692E-5
89;Artista_327;0.0553241726;3.21372E-5
89;Artista_491;0.0728244968;4.88244E-5
89;Artista_654;0.0901252268;6.45278E-5
90;Artista_0;0.0227423026;0.0
90;Artista_163;0.037827319000000005;1.4616400000000001E-5
90;Artista_327;0.053753415400000004;3.0316399999999997E-5
90;Artista_491;0.068366303;4.60116E-5
90;Artista_654;0.08287775080000001;6.18348E-5
91;Artista_0;0.0220359414;0.0
91;Artista_163;0.0364168842;1.57184E-5
91;Artista_327;0.0511067776;3.10832E-5
91;Artista_491;0.06545209919999999;4.69E-5
91;Artista_654;0.07984366019999999;6.26652E-5
92;Artista_0;0.0234408308;0.0
92;Artista_163;0.0379354054;1.5448E-5
92;Artista_327;0.0522069868;3.10672E-5
92;Artista_491;0.0664002894;4.65288E-5
92;Artista_654;0.0833873592;6.115479999999999E-5
93;Artista_0;0.0230371932;0.0
93;Artista_163;0.040125909;1.5768E-5
93;Artista_327;0.054498540000000005;3.1565E-5
93;Artista_491;0.0694301362;4.72462E-5
93;Artista_654;0.0837701834;6.26716E-5
94;Artista_0;0.021691164399999997;0.0
94;Artista_163;0.0371647522;1.45926E-5
94;Artista_327;0.05208063839999999;2.9307599999999997E-5
94;Artista_491;0.067151115;4.39136E-5
94;Artista_654;0.0824370402;5.95136E-5
95;Artista_0;0.0214941796;0.0
95;Artista_163;0.0356892824;1.5480400000000002E-5
95;Artista_327;0.0537259234;3.07972E-5
95;Artista_491;0.068910584;4.62072E-5
95;Artista_654;0.0846937642;6.18544E-5
96;Artista_0;0.0223482188;0.0
96;Artista_163;0.0399136864;1.5847999999999998E-5
96;Artista_327;0.0553991656;3.04854E-5
96;Artista_491;0.0739690848;4.61264E-5
96;Artista_654;0.08921594199999999;6.07876E-5
97;Artista_0;0.023177415200000002;0.0
97;Artista_163;0.0378847386;1.65758E-5
97;Artista_327;0.0532743788;3.21682E-5
97;Artista_491;0.0724039792;4.8140200000000004E-5
97;Artista_654;0.086979413;6.47548E-5
98;Artista_0;0.0235280478;0.0
98;Artista_163;0.041234190999999996;1.57548E-5
98;Artista_327;0.059410803400000003;3.0407200000000003E-5
98;Artista_491;0.07883905420000001;4.69058E-5
98;Artista_654;0.0971397936;6.2734E-5
99;Artista_0;0.0238300142;0.0
99;Artista_163;0.0416581556;1.5676199999999997E-5
99;Artista_327;0.059665171;3.13118E-5
99;Artista_491;0.07778804780000001;4.59882E-5
99;Artista_654;0.09604026060000001;6.16812E-5
100;Artista_0;0.023822512;0.0
100;Artista_163;0.041865790400000005;1.47162E-5
100;Artista_327;0.06023658280000001;2.93698E-5
100;Artista_491;0.0778085766;4.5034E-5
100;Artista_654;0.0937138078;6.0731200000000006E-5
